Omega_m,Omega_k,H0,eta,gamma,lambda_param
0.31908132216286017,0.001061809367004807,66.96891059047367,0.1481506032326426,0.02556206533938488,0.0739642906541741
0.31684442141831815,0.0012847907691082333,67.56046432369996,0.16764659191809478,0.0175303426830437,0.09402630150676296
0.31005232649739145,0.0012827539296582518,67.45135566829428,0.14267659905528396,0.019517614272898602,0.09118294663760325
0.3166596045930671,0.000994165460154688,67.02847200632091,0.16644105923955516,0.01360424849051498,0.06876828011031234
0.32217288390495286,0.001027863926145912,66.75586077811433,0.124854915871359,0.024535887370714105,0.08372392702666634
0.3114202256483296,0.0012221822289468867,66.82663230332243,0.14428671593709305,0.025633033123112107,0.08955419926115268
0.32758763603479457,0.000699839596947565,67.86237616117826,0.14638737468620527,0.024383100254337462,0.06984197848640764
0.3118462143960877,0.000935384851464595,67.10243339784697,0.17620696871020414,0.01457869887458513,0.10441488175403744
0.3151944420800408,0.0012671140911073514,67.21765841081616,0.15277543015436587,0.023428604163117227,0.06646957080073536
0.310965086423962,0.0011950401083369532,67.9691429086788,0.18815978292076646,0.014309318461103997,0.08116139324941768
0.31633962501552154,0.001073852755529981,66.8886967641757,0.11700324960120789,0.021232161208256963,0.06025334025370738
0.3045466698441884,0.000698833518933876,67.05466217319884,0.15098813480145942,0.02182031031993519,0.0805504029799384
0.31172374920709967,0.0009900179533917676,67.0371179320045,0.15212615490115025,0.022240732872433062,0.06299390175893767
0.3084472727979086,0.0008820169207500133,68.03958876208974,0.16226214354449794,0.023138546130549876,0.07458806288006106
0.31581203008735376,0.0010662077805634427,68.19722107024461,0.1292927214616755,0.020967865585762913,0.05520103658018355
0.32096668425305347,0.000838130663041024,67.6756565546689,0.1867422658064492,0.01315028194908579,0.09099720100488583
0.3188760371226873,0.0007948553210050785,67.68902158414478,0.14829817065385045,0.023140484035198132,0.08434420074612411
0.3007700438348466,0.0005870269444632717,67.11625089880185,0.12299744720249688,0.021390432564510994,0.09531115830455049
0.32725241791756726,0.0012443609369953404,68.1778779644998,0.14763142522048678,0.017389520834515067,0.07378292253040246
0.3167716796437252,0.0009200458977113885,67.47243242683064,0.14079728497375738,0.014722410315453566,0.09600771050321498
0.310341005157042,0.001031429156740507,67.71830631106889,0.21201440827168855,0.027160088743697436,0.07958919468092254
0.3159427675139456,0.0009995523767051637,67.31567952571619,0.1721487027890753,0.025925202153162734,0.08069751189143105
0.31605713893501614,0.0007865132134079002,67.2474263133224,0.14914221118128898,0.02382382962922982,0.11071079988027907
0.31099890769829064,0.0007481870177103614,68.05847774903037,0.14542591624041828,0.01829480035506119,0.07172986052592095
0.31618750000405244,0.0007989369748005529,67.5866839454901,0.1698743078370737,0.010932017791153931,0.09741188546732275
0.3113551662742782,0.0008553663122341214,67.96957769364955,0.17097382968754893,0.02405871670174094,0.0861952741082142
0.31257382804385986,0.001073321249402761,67.46723783213292,0.08103435185562508,0.022466747095420302,0.07042142661631776
0.3108823251854695,0.0008408564672958777,67.0036860547023,0.16278884255886666,0.019501350763711296,0.0592646366430479
0.3064039722615621,0.0013492981263189244,67.11499596819104,0.1486432305115084,0.025499225226791506,0.06350372424316765
0.3158750188212923,0.0012054302071786303,67.40324540183514,0.11784369209889954,0.024391990135851402,0.09596012196781767
0.318511796619098,0.0011616719099331416,67.0968699092618,0.16824492521135606,0.021704381952923398,0.10501599290255435
0.31808930157645826,0.00097606821950537,66.89486620837637,0.19966232431184008,0.021140233671484456,0.08037159854815339
0.3199195515158114,0.0013028561471440968,67.86459515335055,0.16080630677703894,0.021203870870398725,0.08115822643931685
0.3169460412600892,0.0009563988737757752,67.13115457025413,0.17330985417190786,0.023719759491338983,0.0906468014973473
0.31180364701069857,0.0009937477171691508,67.41804095407235,0.18949473911518128,0.01757009461382805,0.08009953044029777
0.32003798318658716,0.0010339949079498539,67.48437610775196,0.1289039705334388,0.022703932487140147,0.09549550056955483
0.3068548947609484,0.001140364608108669,67.11297568736536,0.1052758567611609,0.017317636222121638,0.08337433375994778
0.30959597170492514,0.0011273816158005971,67.96933577584967,0.16310791945611852,0.02634622068700894,0.08103311970478665
0.30921479957146053,0.0009049749443110794,66.89080046029406,0.14230493466184663,0.02312851428630094,0.06851180728758823
0.32148033635483586,0.0008934012561148093,67.46988261070392,0.11639401059545451,0.018247086953444284,0.06482099380790077
0.32065673108484044,0.001127980591430417,67.46336943667816,0.14620209146887675,0.021322383296119,0.03161367979682136
0.31792383142227,0.0011430473167782465,67.33721306679706,0.16473358959718426,0.017584854479887838,0.09751175199912808
0.3214315791912708,0.0009213297750354254,66.81529670242577,0.14457365171041972,0.027016451350803185,0.07680089417166512
0.3097243033055281,0.0006825623860643093,67.72574337178266,0.12990296449309413,0.02749150393788484,0.07299403982896328
0.3170915707191659,0.0009585367807983511,67.67227448154053,0.14285933761318026,0.023784894730251395,0.0497243905542185
0.314248953429701,0.0011247051597651717,67.07626121799169,0.14755204129806904,0.02722662627061831,0.06939830851341472
0.3200812926233095,0.0013610833692839562,67.65714462702626,0.1036219079596001,0.021607183795490002,0.06742470312575657
0.3143086546046868,0.0007604084075318676,67.51746122824632,0.14471617607707404,0.02405405026869919,0.06707840369153838
0.3126903426695395,0.0009146857494338853,66.82214289894833,0.11708016914066749,0.025898898087639025,0.08399254214728942
0.31824545111136593,0.0009221192876949247,67.00134985588002,0.1631575968964852,0.020977025617936334,0.08083372829794006
0.3202570150031474,0.0012711610678863003,67.83807820685362,0.1120960207615041,0.02128441542926938,0.058580560995704425
0.3109899288309192,0.0009930116999082735,67.48995479775967,0.17129192070467153,0.024734626405715592,0.05953238350139001
0.31463354597188575,0.0008185346881255469,67.12299276275954,0.13858920340807934,0.023585991862383974,0.05950482171504451
0.3086493561981501,0.0011117390565843638,66.9994401257075,0.13551155874424373,0.01797815711919579,0.10615789131350765
0.3000116338950424,0.0009190722959918108,67.14353460479153,0.15477245573794535,0.012252682514914124,0.10139083943037444
0.3162027577884824,0.0007551225453284092,67.17331859745137,0.12808120775986198,0.020297887749611807,0.06621551501350603
0.3186534321375278,0.0008214453385447699,67.00469552629572,0.15441115234499148,0.012612343283099285,0.04935108520006404
0.3165724008545204,0.0013468083908845239,66.62845907279902,0.13116149818216746,0.01703593065557781,0.0809206636451878
0.3033026296934738,0.0010768418443298925,67.83880558028832,0.1351951062165303,0.017502852171198464,0.07970410174356507
0.3128949034195412,0.0010215520110905085,67.76766614249681,0.1573231458945701,0.018725430756239496,0.08375375480482597
0.30168991343969354,0.0009500212528375908,66.82523271024112,0.1218126431241092,0.024281752576654166,0.09012060838715999
0.3232182066459251,0.0010584297684237598,67.41725074413674,0.11892024205946579,0.025150718162921044,0.08577555930093914
0.3084836725072915,0.0010560471892004989,66.9810599548598,0.15370918667043784,0.02303496287922883,0.062253407027496196
0.3225324216567594,0.0010584337656414653,67.25014176624485,0.14738130339274413,0.02353002790424722,0.08341061630746027
0.3206752178621049,0.0010229690180555506,67.21519803645306,0.151879933130616,0.023624481825474587,0.09180735363003481
0.3095964578847836,0.00117375966766111,67.1803096293985,0.15553570244459267,0.011012680035116304,0.0681399741549494
0.3082032902923935,0.0010046208692001462,68.20123777531204,0.14931963773756057,0.021040790728028468,0.08349934703133788
0.31710222129831805,0.0008044122328894723,67.175063212436,0.16198613035124257,0.01381416511531998,0.07070828923798288
0.3099340557769016,0.0008775154218198264,67.02052919347189,0.15024103460050914,0.023036557902686165,0.10894254581411844
0.31561490785294927,0.0006041962613020576,67.03971579961124,0.10183201030746802,0.012627567410721213,0.0590975929169947
0.31210303445515847,0.0014053634232084784,67.79838632168874,0.10779865432277733,0.020278245858597204,0.09633923404792902
0.3043130495132062,0.0011725509183905373,66.66611702068897,0.19234283114556788,0.023191079104078346,0.05393780857862096
0.30161719188525327,0.0008339859009741527,67.03969837509707,0.14800165294235385,0.016528968206734752,0.10589579027824911
0.3163601054909676,0.0009436310301205801,67.96766559284684,0.16985555798949323,0.024846863842052883,0.06187676398863386
0.31163065352201624,0.0008726247051587133,67.46247419895901,0.14004881017057724,0.02302648867980699,0.08184507315984003
0.3116814610985152,0.0013085094422748233,67.44060724211516,0.1466656528289396,0.02252329878335164,0.054562102199547935
0.3191751830345627,0.0007160245671458143,68.25550151326036,0.1375726129517706,0.023792006350042128,0.05875028324467434
0.3220406536597947,0.0010228952117637558,67.46346614023837,0.2047163286236114,0.01956319964893338,0.09246620571436932
0.31336473167182916,0.0009782944314870303,67.06256181222898,0.15382457571437527,0.021607675455027238,0.09442243467204207
0.31295640775854083,0.001165367726141823,67.24152763611194,0.13569826817335745,0.021040206288936797,0.0825903839855147
0.3180008581986833,0.000979198154455061,66.88311843020716,0.1100145865911056,0.02094980422153542,0.09011622498235361
0.30685838658180253,0.000648358224668913,67.88749355680659,0.1933958691829246,0.018311875693411694,0.09467318113980959
0.3163389183284862,0.0009497764330715119,67.60131592136543,0.14424459713974902,0.01602987154110918,0.0687373470430103
0.3183113158309329,0.0008055675564113351,67.83225394298778,0.16511726974991672,0.0196525666028421,0.058015578485247785
0.3190813812505058,0.001015915909311312,67.86945324999074,0.16768793767705054,0.019432208371222934,0.07879444920695808
0.3033794837849852,0.0012868354073040653,67.18603147201044,0.13735489796110148,0.01805307604993244,0.07034198221154188
0.31043186838114634,0.0006521149511535444,66.96320380215627,0.16346641383388158,0.024408215127240097,0.08482932220301492
0.3097304204830592,0.0008399554529200193,67.33828049325062,0.13410481940471278,0.016311173528577548,0.08722042918131889
0.3155993217264553,0.0008894614092433006,66.99344035026881,0.12522019367309342,0.020313963364435035,0.06877523814146079
0.3178844674786079,0.0009236737809173578,67.42928188767179,0.17478268792778087,0.02566535884624501,0.08956162814449664
0.32398026244467587,0.0011480251328210489,67.83548068995057,0.1443616442640894,0.024636517410398212,0.08881207563926963
0.31203020711779156,0.0009652911164877225,67.28938134865935,0.15992579517286107,0.025865175540389133,0.08984976368333529
0.31201456501014474,0.001083160545144089,67.42299793776125,0.15745118285928072,0.018636877690503092,0.0728831143448411
0.3218980321132725,0.0008748453912536448,67.32058484118619,0.16267243508127163,0.02413715250291083,0.09069883247242863
0.3167794616311818,0.0010459848690835875,67.69714558042384,0.11219965051336261,0.016748118412087475,0.0868000342101279
0.3226059090671278,0.001155559526175543,67.07953139439891,0.1345383177797235,0.01989650417673384,0.08860276967134842
0.31673236801805904,0.0008535400900525823,66.4374925701099,0.14053707137758223,0.020272976756879228,0.1041668284463279
0.3080573002877204,0.001156271623961303,67.55776492093766,0.1288759905232657,0.01869663915120796,0.08391661284888118
0.30700122987133316,0.0010104745537455138,67.77489045694935,0.1578671575043769,0.0195527440476619,0.06989556664003799
0.30569092650564644,0.0012090920480964506,67.54747718279859,0.17529854078470564,0.01902649629001059,0.062343182035008035
0.31897231100855084,0.0009597160199846053,67.09110319190343,0.17893924707296485,0.01707042475559322,0.09591904239990733
0.32213158093852207,0.0010762489310324197,66.88329491876185,0.14019829040017268,0.024425654024023167,0.08435961514053172
0.32609617284831827,0.000991878753664294,67.56768896334773,0.15471521483653186,0.020270199988502925,0.10405032982480336
0.32005863199393947,0.0009807575475918842,67.41942116023256,0.15824980060327226,0.021805746175669143,0.04855671713199296
0.3219770314652099,0.001051786085645138,67.3071670963835,0.16228889016668116,0.02165510748477142,0.09266000631679663
0.3115199020040779,0.0011073614938449808,68.12543460405739,0.12780289331932917,0.021218905700440088,0.07508293996869057
0.30806150509953684,0.000750087017615199,66.96234396044385,0.18987334617009421,0.021371218184225715,0.07369718507678244
0.3201004759945053,0.0012867267217635755,68.10551554887354,0.16930996423996822,0.019778331119875914,0.06752788239777113
0.3175060845134364,0.0006280673918900403,67.37334924004567,0.16991093490492615,0.026673587474059453,0.09249356520827715
0.31564466624604537,0.0008630375780522208,66.58906039971423,0.17567958130870912,0.024042979046541436,0.08820304265924837
0.31732422888379797,0.0009811461858470199,67.28473488518596,0.16028512667211764,0.021073528131084082,0.06186426962440839
0.31693911289474924,0.0010824711938171897,67.76298835217176,0.12437179126982763,0.019211782256135748,0.08147382156887607
0.32270290115912137,0.0013152345055482757,67.20667688622191,0.14480362717423254,0.02052471662908368,0.08959171496020706
0.3227699135089017,0.0006283417023549786,66.74059301267987,0.11002577191357593,0.022670486065486984,0.08167015788888861
0.31826532211404207,0.0008984611743220579,67.2909038966456,0.15754666772307893,0.02699976037014525,0.09561760450040407
0.32007481723537756,0.0005746333024401469,66.99998760296549,0.14410808586219243,0.015507809821339823,0.07464942184166226
0.31808437531454864,0.0010063243947820496,67.56656204845694,0.14706798517888056,0.02363909903456711,0.045184634903432885
0.3122329816077923,0.001054336716900006,67.6848279227484,0.17569202599196998,0.02550689454711454,0.08180076341152355
0.31953938804947885,0.0013181591484342505,66.91636642874579,0.13748913711320143,0.015053126120379075,0.08170938654107619
0.3066330295868444,0.001024126952178691,67.06356229685143,0.14220116734824223,0.0202753964930749,0.08366779745056531
0.3213233493137753,0.001208805025888476,67.67778983534491,0.14850538580715397,0.016741928107667847,0.09560468646951552
0.3078328623614038,0.0011167674163078119,66.99928540311444,0.10568017826348644,0.02272211844670814,0.049713051200600405
0.3167148197207684,0.0009129503605989663,66.90549358295225,0.14188053591747393,0.01956659627057779,0.0754227504350101
0.30992907624944305,0.0007182078506415921,66.86494972464557,0.09082671701741778,0.0204794437324795,0.06516013287997674
0.31832033389844655,0.001055000459658362,67.50785621744241,0.13453300407639798,0.019355776770886103,0.06087954417822273
0.31479644864443257,0.0007015795965709272,67.48984624219733,0.16766934822803503,0.023880653731073075,0.07791551500655661
0.30543146425102,0.001259041414533929,67.0727006672408,0.15828713083977458,0.021916131842392553,0.08952733045421013
0.31752419778611085,0.0009675875795926353,67.36213586637386,0.13431913285955624,0.021923707056158624,0.08351419907288739
0.31153247533900374,0.0012390354823022833,68.00139560134515,0.14893835901914768,0.021642487300325815,0.0686871636625636
0.32028688032488023,0.0009039571131735201,66.95089473409435,0.12327523995600066,0.023289963521808548,0.07681792600684423
0.31500795413240645,0.0010537701572801985,66.54026810421561,0.14794610172756104,0.019952112580574707,0.09294844666944424
0.31737252591232823,0.0010418697714669378,67.55113174180255,0.21539736656632774,0.02780309915016371,0.08924693867590033
0.3092545862699087,0.0009909911763978153,67.31363151116133,0.19045343036855442,0.016060820995125923,0.07070844980160056
0.3114640066114358,0.0009134680973206816,67.06178946353765,0.149210308990397,0.014096326207321406,0.06973755436504034
0.3122481681833935,0.0010784912036941041,67.63387369968906,0.1516833157930536,0.013765277725565708,0.05325273759101504
0.32014021488145533,0.0008147673473033584,67.7124745607609,0.1254699977634053,0.012681647522830259,0.07255882999626453
0.32506426252683296,0.0007581129342081883,66.43252323165036,0.12955885051712585,0.02369267925928101,0.05296316604342226
0.31016896948954276,0.0012485653786653656,67.08590887808077,0.15633023940840796,0.023205470797130565,0.11000604531079172
0.3214610888679461,0.00114543359777842,68.33335681710268,0.13592747099036084,0.02583110596710238,0.06617322764699934
0.30198193549364577,0.001013178321720448,67.60503006463524,0.1687954406815864,0.016773447141177913,0.09563471282969827
0.30783486359344625,0.0013330284765087563,67.6439635280848,0.1841027706624884,0.023981845818982005,0.10627159311837986
0.30924732926287934,0.000946446896255031,67.85261559702522,0.1556502780499639,0.021227296248597226,0.08224302112791983
0.3068849478633557,0.0012645406439977958,67.36716890658388,0.1503399557343183,0.021666345996623437,0.0774997861541964
0.30549846966127453,0.0010351148169851644,67.69460734723847,0.109342068627055,0.023502491581398433,0.05916452115917377
0.3174779934728268,0.000795049849984722,67.66158605841163,0.16519503564125715,0.017974872995750228,0.07143099817526836
0.31371559381363284,0.0013696080383541701,67.58639742863616,0.12169556006460165,0.03134899654161795,0.10305947571803539
0.31727643238563064,0.001198142169324817,67.22475497234069,0.13838579004143134,0.026327521217101416,0.08426878944433404
0.31914283611672906,0.0009757957937980872,67.43226474739383,0.1700702455248581,0.01887317618401856,0.07942522311188256
0.3165937019590352,0.0011454342519067898,67.11288814299115,0.17168443777910775,0.01663704776910661,0.09868184813763493
0.31894657905690227,0.0009192593132004187,67.36538200791793,0.13727032687094728,0.020648383352781234,0.08944435822683575
0.31458280628254637,0.0011658298070119084,66.8692338253183,0.1385949426968403,0.02172903377432817,0.07678190278330356
0.3078780396701655,0.0005217842869432081,67.02793792366536,0.13191566591509654,0.025262461038833242,0.08224383753510396
0.32134688508492476,0.0007960397332610813,67.24142894239152,0.12044936385750404,0.016325116353726698,0.06747902443853039
0.3114653272033132,0.0011958519488573926,66.96364371879936,0.13339970391160244,0.022141947772796666,0.0705843903045462
0.30938642220742546,0.0009500688923562161,67.14789274628703,0.11089800956496215,0.014883939902340845,0.07590552056112013
0.3139324927451736,0.0010415084589777484,67.29115108976268,0.1637104393746901,0.022745430373644477,0.08736206593560535
0.3095231344842209,0.0007306428675769131,67.52895018475904,0.15707404291872312,0.0205699831181678,0.06028955540964932
0.3124954177080634,0.0013695733991404206,67.75868806677822,0.1608921735520218,0.028746719049143055,0.08014360495634093
0.3170643235293808,0.0012381059287435354,67.1652105640212,0.12604870683677172,0.014815989823121293,0.07315206759905403
0.3170900504354768,0.0009598629563249341,67.92074393925282,0.1205133770391537,0.02648243352596042,0.06548606172300693
0.3096130196014462,0.0009190608286273348,67.75421665302271,0.1492308283092119,0.014184674659335128,0.07323262675762518
0.31207376776230755,0.0012059208722839387,67.57171940941646,0.14947435899385517,0.015691158902373985,0.04417895105424667
0.32144599802862145,0.0013964940900337856,67.42453263430458,0.14461279396720225,0.01429162176611134,0.06763616988957431
0.31797840070640365,0.0011907520511622708,67.49403075358478,0.14134188480867946,0.022001410433804217,0.06250769676886066
0.32745039023609124,0.0014343605334793204,67.85856148327989,0.18734784288697087,0.01630520475698507,0.07480125936098854
0.32208076904244914,0.0008155297341876165,67.87390345709889,0.1577985752712385,0.015606673978877848,0.04480315265554101
0.3218657584113596,0.0008361226339002419,67.92067762592113,0.19332560300372928,0.021811070406493525,0.08186339115264203
0.30667278869726516,0.0007622117763893303,67.37735726938834,0.17718619558492754,0.022807101543498763,0.09264134944610294
0.31958316210980053,0.001088352129929896,67.59308620929941,0.18717523129839891,0.021159397216601306,0.07724055441655152
0.31468135918981854,0.001035120709960874,67.92428953278126,0.12328735637381194,0.02035112340391379,0.08648187810106564
0.3116941091787705,0.0009696097753056029,67.09803926533512,0.1616429327929547,0.028315638529748714,0.07130904165398136
0.3160080920431952,0.0011618517256246597,67.22626492143831,0.13806939375315241,0.021583345064967882,0.0556806831433619
0.3206712692076689,0.0012464657210429328,67.36673539846566,0.10974210563873074,0.024222765895689,0.07902536981928479
0.3180049895460253,0.0006948675181426316,67.73783146995135,0.1824080728997771,0.021571688502759836,0.08920567565477829
0.30972915719194766,0.0008806055944197769,67.74437230330182,0.14124507190877053,0.016608494846981264,0.05913417811588514
0.3194547534815557,0.001164028718824612,67.26303707329687,0.12373266250386625,0.023199550727608067,0.07202159085517247
0.3111744747475442,0.0009064522632282837,66.72638402916053,0.13846503114528005,0.018376810754120832,0.07529325398643374
0.3163000987137857,0.0008403587847283691,67.46339725660431,0.12968684517620216,0.020636055447843055,0.12177111467927418
0.3131798995951372,0.0012037074855300789,66.97430722232207,0.13204494674481665,0.022221610727573705,0.08235056792079838
0.31368680248958625,0.000742099986055204,66.73422679405111,0.14290312202579905,0.013234327732453428,0.05041639631704334
0.31959745785024307,0.000939684038441779,66.82917394449184,0.18780874944002907,0.014561991504433085,0.04670723647236685
0.3087588376811046,0.0010657288051609617,67.49708002329514,0.1326747040194736,0.024637836689990256,0.08995748245395625
0.32667117044566163,0.0008852360172179763,67.93163569159178,0.18616322527704138,0.018345014213604224,0.11627547963994794
0.30407348358423303,0.001156631131202635,67.37633569681923,0.167523246307529,0.018534712043564557,0.07478538273098921
0.31141399390047086,0.0008862246049605262,67.4487798749513,0.15711424596247997,0.02166575358948328,0.07388770611912236
0.31722127133965045,0.0012817238986891839,67.85681587432873,0.1652067607417931,0.019457309611512524,0.08546161264296394
0.3185058849986119,0.0009748507405008455,66.7113289381849,0.1483140802682615,0.02267035352657116,0.06702555387482337
0.3143971456765698,0.0011342540273410707,67.57847409707212,0.1775791523888588,0.020795512845067823,0.040837680693569904
0.31465565578199073,0.0011492047905965633,67.3551322905861,0.1610405460551433,0.021794411800721794,0.0945589658391353
0.3174633005119657,0.0008744919994511855,67.59774413270947,0.1097126823444132,0.018192566439030992,0.06980226807397255
0.3136135831352539,0.0005893026902688222,67.1569367584704,0.15481379443346918,0.021774379293123713,0.09475176798732057
0.32335908754760945,0.001072151150932767,67.01646633802088,0.16603138228883013,0.02542035634734178,0.0675851981453398
0.3200360946853896,0.0010144576694249739,67.41901373979995,0.141352971972172,0.018729007135543208,0.08082668691190807
0.3202369461060338,0.0011111652055150255,68.05266035580047,0.15090388507242045,0.02466127320108861,0.09182247921233042
0.3092030596597775,0.0009546945055234324,67.72158224390742,0.13390426612248862,0.020793758726709403,0.09505526426607808
0.3145236694535658,0.0009139144602398569,67.14676903652436,0.1163146099105381,0.023937926623911754,0.08249483001222135
0.3131972043076758,0.0014016946021963399,66.79679174488786,0.11234133196858148,0.021515085273412445,0.081748586436985
0.3089663917458632,0.0007055291876978445,66.65353174084693,0.11264743629741614,0.020866356319608297,0.08829559270268668
0.31716098510367463,0.0011467900956728476,67.9127617697772,0.16338802907682223,0.022398918728305465,0.08596254301591229
0.3117741254533211,0.0008850796283633219,66.95886543898295,0.09072352070734443,0.025854390249209,0.05963229198743031
0.3189324229791014,0.0009328442764519156,67.22328436654213,0.13267096167983994,0.021944389176860302,0.05991876468544237
0.308578850622634,0.0009365794334852068,67.91490867295258,0.1303899744393563,0.02291412332363359,0.04736411345468681
0.3253142436770509,0.0008393131451657486,66.68216138869882,0.1415103306722883,0.019526060345693194,0.0904976200125947
0.30962200404844764,0.0011142448420472478,67.98675109397952,0.10530207435146732,0.027283545895980105,0.073064053394335
0.31631581402320263,0.0012781287191899915,67.25347100936514,0.15728942617903421,0.02356134844371869,0.09130295868064453
0.3197511558623284,0.0010940027322493323,66.87759500759972,0.11871728793432232,0.021310833840100026,0.08505565860181737
0.31157615741879935,0.001020676399242419,67.25611261059746,0.17404532743631318,0.020509385310981305,0.06396359977643545
0.3201148118605977,0.0008027119001801507,67.05650935181139,0.13369938918545685,0.024911633077092443,0.07719666349697832
0.3076248984131975,0.0011033650531648903,67.5451443155404,0.14580090046152583,0.018575183691818965,0.07217766922503863
0.32371270619509535,0.0014312699263458598,67.08778437776714,0.14808679870076974,0.01386849993491467,0.06986164779604656
0.3150848955897946,0.0009238610752409815,66.557110271414,0.15361754421579316,0.021289598397697822,0.09272930988239922
0.3114215315521867,0.0009248032841296268,67.26736373554823,0.14885133068241127,0.025760018292457377,0.11666115205821509
0.3132049093654354,0.0008877821738038005,66.79025107803966,0.13817645737914946,0.027365235244738696,0.09574305462615322
0.31985351561635633,0.0009021171531011159,67.44581435127509,0.155890116205963,0.02057082422626448,0.07859565448963894
0.3114932682488974,0.0004509400892655231,66.861405260441,0.15872138400138394,0.021174350655767133,0.09789261639934187
0.31050385386346335,0.0010810070771711427,67.15503462266773,0.13040190265647872,0.023078121730063822,0.10469353975466206
0.3136707804144976,0.0008308895647290773,67.43668687777001,0.1578064598363918,0.019942602324544943,0.05811443826534554
0.3079382273233802,0.00067794737624164,67.2707673354856,0.17540956695523902,0.023065623793564596,0.09737282142043796
0.3259232634476509,0.0011506379899465097,67.46518071886044,0.16423556651040472,0.02065839299572693,0.09054523028114808
0.31160163245271166,0.0007835964429916128,67.64572060960145,0.16944463055788528,0.02504547302876072,0.09682178584984749
0.31998970071708244,0.0009322661892232485,66.87366784611285,0.15195417952487122,0.023891922052391296,0.09119931184025351
0.31625682050188664,0.001293288478237716,67.33295303293762,0.12646853974027777,0.024240911329209733,0.07558406488698789
0.3090927956971082,0.0007181568403950973,65.96160840504659,0.12937817742681615,0.02017872942079165,0.1094930596627415
0.31496427174472363,0.0006934803530804476,67.46387998670666,0.15535742326065147,0.028703709282009045,0.08409397912873223
0.3197040166758645,0.0010538612379124676,67.23365806524257,0.16968356567850312,0.02293564776951789,0.0724850946895862
0.31387043198948217,0.0012298974728020737,66.94695109933924,0.2120759740218633,0.021989176213947328,0.08658967022560561
0.3221586776751062,0.0006851316564536075,67.49260215736454,0.17058190472208787,0.017956228077732114,0.09358593852591791
0.3211290923566912,0.0010815379473674354,67.85253298241773,0.12107997757755745,0.020611712719405786,0.08042141613792994
0.32051348912794997,0.0011161999079923384,67.16007254600845,0.1303527308357204,0.021457519042810545,0.08489704575283338
0.312242059366362,0.000588167903261536,66.96317791409848,0.20040589826698796,0.017849290814302803,0.08032550623155477
0.3085209453133111,0.001159700267581444,67.42931061022426,0.1430690545645341,0.01983073141692365,0.06909886400349034
0.31131847436782323,0.001175321175968436,66.79904520000852,0.14909283659950961,0.02033679992758796,0.06667263312058344
0.3161774456440003,0.0009376428853487951,67.08263982437508,0.12591041083058774,0.021223682643692874,0.057957755701426195
0.31827472028119413,0.0012504692724596017,67.87340890789321,0.18399737832820762,0.013949172039833584,0.10177030051070118
0.3019705715714373,0.001227291114864969,67.38611527652117,0.15950766376837439,0.020458917837182945,0.07564874127805508
0.3149513207903295,0.001020623585143441,66.57062387514262,0.13018416899863783,0.019490615267680273,0.027586373473670663
0.3159485353519391,0.0009097109219350133,66.60526350814266,0.12514201835628275,0.020916463401500402,0.08494799618919263
0.3133347344621067,0.0008054344214834086,67.42807599091165,0.15506569075565105,0.025141106264721026,0.08463740656760954
0.32274764303409526,0.0009924872981267618,67.72220404188543,0.1490167420222504,0.029209581968484825,0.05100148475754407
0.31753068044550525,0.0011139517839408358,66.68059898737701,0.1671385349960859,0.02371350879857851,0.06651405687500107
0.3228611514484854,0.0009351646277918718,67.54887929514854,0.16058027488192558,0.016062311311734655,0.06585566448158606
0.3137042368778986,0.000560499798947594,67.91874427314568,0.14191695197832166,0.019618372192669865,0.06786598463811586
0.32062486495504156,0.0012537427789153142,68.15290077494262,0.13549256330438855,0.023383853235324367,0.09719163792555355
0.32481039836716513,0.0010380446443689789,67.49911355914115,0.1443213305891268,0.022933161985716093,0.07676683677899745
0.32287016069563595,0.0009240751006646332,67.57285708971204,0.13533434052689444,0.0249493029418123,0.07259147672775773
0.3084471504394276,0.0011714316776846576,66.46406254039618,0.14500550274549048,0.02061059602283762,0.0958358491333089
0.31347794353474573,0.0013049277192965514,68.24189607015832,0.14837814135824579,0.01954599902253798,0.08643021617775558
0.3129290117673012,0.00043961768610242173,67.11829411049963,0.12734758945225869,0.028009696015664158,0.05288532613035177
0.317935527210458,0.0010868527299844144,66.96794211346148,0.16250563682825123,0.02123468241347855,0.06975064541248145
0.3191181213300872,0.0007146701578379306,67.25281342353536,0.13948016256719759,0.016933302495915542,0.08382943130700919
0.3099666439558456,0.0010998221013597883,67.99490283395788,0.1286366599434371,0.026900534628131686,0.0649916479898195
0.31540703108350165,0.001025585440474916,68.28737933996828,0.13991302914951703,0.015015618034422222,0.10944332182631697
0.30288043600706316,0.00112714530528811,67.41267164537986,0.1535719376022666,0.007019819110045579,0.08069318145478875
0.3236516700348113,0.000900150477101069,67.77919535249353,0.14990987859570598,0.024077547032150294,0.06769935490633713
0.31192575455593985,0.0006253519776361696,67.37814570044792,0.15770871664280262,0.024642803884098525,0.06215584534995926
0.315335183639067,0.0009099263617486664,66.92412590133236,0.16866196087673715,0.022656051767778764,0.09291291382053554
0.31314210171607165,0.0010813695270279566,67.98023234173108,0.17801362469218476,0.015790175664031802,0.06928207094509065
0.32187616545008046,0.0012030784657350447,67.09870645825032,0.1545661817418252,0.020764520579030717,0.08469886267437561
0.2979749613516157,0.000765633739905495,68.00492292481619,0.12340374509358357,0.019887325705784515,0.06172720964688351
0.31490033794604455,0.0012054120853746035,67.90538735850302,0.14181045154180308,0.018850843956430444,0.08005296687286755
